sample_id,userid,sensor,body_part,side,sequence_length
33767,user04,vicon,hand,right,4000
33770,user04,vicon,hand,right,4000
33771,user04,vicon,hand,right,4000
33775,user04,vicon,hand,right,4000
33776,user04,vicon,hand,right,4000
33777,user04,vicon,hand,right,4000
33779,user04,smartwatch,hand,left,3000
33780,user04,smartwatch,hand,left,3000
33783,user04,smartwatch,hand,left,3000
33784,user04,smartwatch,hand,left,3000
33787,user04,smartwatch,hand,left,3000
33788,user04,smartwatch,hand,left,3000
33790,user04,smartwatch,hand,left,3000
33791,user04,smartwatch,hand,left,3000
33795,user04,smartwatch,hand,left,3000
33798,user04,smartwatch,hand,left,3000
33799,user04,smartwatch,hand,left,3000
33803,user04,smartwatch,hand,left,3000
33804,user04,smartwatch,hand,left,3000
33805,user04,smartwatch,hand,left,3000
33807,user04,smartwatch,hand,left,3000
33809,user04,smartwatch,hand,left,3000
33810,user04,smartwatch,hand,left,3000
33811,user04,smartwatch,hand,left,3000
33813,user04,smartwatch,hand,left,3000
33820,user04,smartwatch,hand,left,3000
33822,user04,smartwatch,hand,left,3000
33823,user04,smartwatch,hand,left,3000
33832,user04,smartwatch,hand,left,3000
33833,user04,smartwatch,hand,left,3000
33836,user04,smartwatch,hand,left,3000
33837,user04,smartwatch,hand,left,3000
33839,user04,smartwatch,hand,left,3000
33842,user04,smartwatch,hand,left,3000
33844,user04,smartwatch,hand,left,3500
33846,user04,smartwatch,hand,left,3500
33847,user04,smartwatch,hand,left,3500
33849,user04,smartwatch,hand,left,3500
33857,user04,smartwatch,hand,left,3500
33859,user04,smartwatch,hand,left,3500
33862,user04,smartwatch,hand,left,3500
33865,user04,smartwatch,hand,left,3500
33866,user04,smartwatch,hand,left,3500
33867,user04,smartwatch,hand,left,3500
33868,user04,smartwatch,hand,left,3500
33869,user04,smartwatch,hand,left,3500
33877,user04,smartwatch,hand,left,3500
33879,user04,smartwatch,hand,left,3500
33882,user04,smartwatch,hand,left,3500
33883,user04,smartwatch,hand,left,3500
33885,user04,smartwatch,hand,left,3500
33887,user04,smartwatch,hand,left,3500
33889,user04,smartwatch,hand,left,3500
33893,user04,smartwatch,hand,left,3500
33895,user04,smartwatch,hand,left,3500
33896,user04,smartwatch,hand,left,3500
33902,user04,smartwatch,hand,left,3500
33906,user04,smartwatch,hand,left,3500
33908,user04,smartwatch,hand,left,4000
33911,user04,smartwatch,hand,left,4000
33913,user04,smartwatch,hand,left,4000
33914,user04,smartwatch,hand,left,4000
33915,user04,smartwatch,hand,left,4000
33916,user04,smartwatch,hand,left,4000
33918,user04,smartwatch,hand,left,4000
33919,user04,smartwatch,hand,left,4000
33920,user04,smartwatch,hand,left,4000
33921,user04,smartwatch,hand,left,4000
33924,user04,smartwatch,hand,left,4000
33928,user04,smartwatch,hand,left,4000
33930,user04,smartwatch,hand,left,4000
33931,user04,smartwatch,hand,left,4000
33932,user04,smartwatch,hand,left,4000
33933,user04,smartwatch,hand,left,4000
33935,user04,smartwatch,hand,left,4000
33939,user04,smartwatch,hand,left,4000
33940,user04,smartwatch,hand,left,4000
33946,user04,smartwatch,hand,left,4000
33948,user04,smartwatch,hand,left,4000
33949,user04,smartwatch,hand,left,4000
33950,user04,smartwatch,hand,left,4000
33951,user04,smartwatch,hand,left,4000
33952,user04,smartwatch,hand,left,4000
33958,user04,smartwatch,hand,left,4000
33962,user04,smartwatch,hand,left,4000
33964,user04,smartwatch,hand,left,4000
33969,user04,smartwatch,hand,left,4000
33972,user04,smartwatch,hand,right,3000
33974,user04,smartwatch,hand,right,3000
33975,user04,smartwatch,hand,right,3000
33980,user04,smartwatch,hand,right,3000
33981,user04,smartwatch,hand,right,3000
33986,user04,smartwatch,hand,right,3000
33990,user04,smartwatch,hand,right,3000
33996,user04,smartwatch,hand,right,3000
33998,user04,smartwatch,hand,right,3000
34002,user04,smartwatch,hand,right,3000
34003,user04,smartwatch,hand,right,3000
34004,user04,smartwatch,hand,right,3000
34008,user04,smartwatch,hand,right,3000
34009,user04,smartwatch,hand,right,3000
34010,user04,smartwatch,hand,right,3000
34014,user04,smartwatch,hand,right,3000
34015,user04,smartwatch,hand,right,3000
34017,user04,smartwatch,hand,right,3000
34021,user04,smartwatch,hand,right,3000
34023,user04,smartwatch,hand,right,3000
34027,user04,smartwatch,hand,right,3000
34032,user04,smartwatch,hand,right,3000
34034,user04,smartwatch,hand,right,3000
34035,user04,smartwatch,hand,right,3000
34036,user04,smartwatch,hand,right,3000
34038,user04,smartwatch,hand,right,3000
34044,user04,smartwatch,hand,right,3500
34047,user04,smartwatch,hand,right,3500
34050,user04,smartwatch,hand,right,3500
34054,user04,smartwatch,hand,right,3500
34055,user04,smartwatch,hand,right,3500
34061,user04,smartwatch,hand,right,3500
34063,user04,smartwatch,hand,right,3500
34064,user04,smartwatch,hand,right,3500
34067,user04,smartwatch,hand,right,3500
34075,user04,smartwatch,hand,right,3500
34077,user04,smartwatch,hand,right,3500
34078,user04,smartwatch,hand,right,3500
34079,user04,smartwatch,hand,right,3500
34080,user04,smartwatch,hand,right,3500
34090,user04,smartwatch,hand,right,3500
34091,user04,smartwatch,hand,right,3500
34094,user04,smartwatch,hand,right,3500
34095,user04,smartwatch,hand,right,3500
34099,user04,smartwatch,hand,right,3500
34102,user04,smartwatch,hand,right,3500
34103,user04,smartwatch,hand,right,3500
34110,user04,smartwatch,hand,right,3500
34111,user04,smartwatch,hand,right,3500
34113,user04,smartwatch,hand,right,4000
34114,user04,smartwatch,hand,right,4000
34117,user04,smartwatch,hand,right,4000
34119,user04,smartwatch,hand,right,4000
34127,user04,smartwatch,hand,right,4000
34128,user04,smartwatch,hand,right,4000
34131,user04,smartwatch,hand,right,4000
34132,user04,smartwatch,hand,right,4000
34137,user04,smartwatch,hand,right,4000
34145,user04,smartwatch,hand,right,4000
34153,user04,smartwatch,hand,right,4000
34156,user04,smartwatch,hand,right,4000
34159,user04,smartwatch,hand,right,4000
34162,user04,smartwatch,hand,right,4000
34163,user04,smartwatch,hand,right,4000
34164,user04,smartwatch,hand,right,4000
34171,user04,smartwatch,hand,right,4000
34175,user04,smartwatch,hand,right,4000
34176,user04,smartwatch,hand,right,4000
34177,user04,smartwatch,hand,right,4000
34178,user04,smartwatch,hand,right,4000
34179,user04,smartwatch,hand,right,4000
34180,user04,smartwatch,hand,right,4000
34188,user04,vicon,foot,left,3000
34189,user04,vicon,foot,left,3000
34190,user04,vicon,foot,left,3000
34193,user04,vicon,foot,left,3000
34197,user04,vicon,foot,left,3500
34199,user04,vicon,foot,left,3500
34201,user04,vicon,foot,left,3500
34202,user04,vicon,foot,left,3500
34206,user04,vicon,foot,left,3500
34207,user04,vicon,foot,left,3500
34209,user04,vicon,foot,left,3500
34210,user04,vicon,foot,left,4000
34213,user04,vicon,foot,left,4000
34219,user04,vicon,foot,left,4000
34220,user04,vicon,foot,left,4000
34222,user04,vicon,foot,left,4000
34226,user04,vicon,hand,left,3000
34227,user04,vicon,hand,left,3000
34229,user04,vicon,hand,left,3000
34231,user04,vicon,hand,left,3000
34235,user04,vicon,hand,left,3500
34237,user04,vicon,hand,left,3500
34238,user04,vicon,hand,left,3500
34239,user04,vicon,hand,left,3500
34244,user04,vicon,hand,left,3500
34246,user04,vicon,hand,left,4000
34247,user04,vicon,hand,left,4000
34252,user04,vicon,hand,left,4000
34255,user04,vicon,foot,right,3000
34257,user04,vicon,foot,right,3000
34261,user04,vicon,foot,right,3000
34262,user04,vicon,foot,right,3000
34263,user04,vicon,foot,right,3000
34265,user04,vicon,foot,right,3000
34267,user04,vicon,foot,right,3000
34270,user04,vicon,foot,right,3000
34273,user04,vicon,foot,right,3000
34274,user04,vicon,foot,right,3000
34275,user04,vicon,foot,right,3500
34277,user04,vicon,foot,right,3500
34279,user04,vicon,foot,right,3500
34283,user04,vicon,foot,right,3500
34284,user04,vicon,foot,right,3500
34286,user04,vicon,foot,right,3500
34290,user04,vicon,foot,right,3500
34294,user04,vicon,foot,right,3500
34295,user04,vicon,foot,right,4000
34296,user04,vicon,foot,right,4000
34298,user04,vicon,foot,right,4000
34302,user04,vicon,foot,right,4000
34304,user04,vicon,foot,right,4000
34307,user04,vicon,foot,right,4000
34308,user04,vicon,foot,right,4000
34309,user04,vicon,foot,right,4000
34313,user04,vicon,foot,right,4000
34317,user04,vicon,hand,right,3000
34318,user04,vicon,hand,right,3000
34320,user04,vicon,hand,right,3000
34321,user04,vicon,hand,right,3000
34325,user04,vicon,hand,right,3000
34330,user04,vicon,hand,right,3000
34335,user04,vicon,hand,right,3500
34336,user04,vicon,hand,right,3500
34338,user04,vicon,hand,right,3500
34339,user04,vicon,hand,right,3500
34340,user04,vicon,hand,right,3500
34350,user04,vicon,hand,right,4000
34352,user04,vicon,hand,right,4000
34355,user04,vicon,hand,right,4000
34359,user04,vicon,hand,right,4000
34362,user04,vicon,hand,right,4000
34365,user04,vicon,hand,right,4000
34366,user04,smartwatch,hand,left,3000
34369,user04,smartwatch,hand,left,3000
34373,user04,smartwatch,hand,left,3000
34374,user04,smartwatch,hand,left,3000
34378,user04,smartwatch,hand,left,3000
34379,user04,smartwatch,hand,left,3000
34383,user04,smartwatch,hand,left,3000
34385,user04,smartwatch,hand,left,3000
34387,user04,smartwatch,hand,left,3000
34392,user04,smartwatch,hand,left,3000
34394,user04,smartwatch,hand,left,3000
34395,user04,smartwatch,hand,left,3000
34399,user04,smartwatch,hand,left,3000
34400,user04,smartwatch,hand,left,3000
34407,user04,smartwatch,hand,left,3000
34411,user04,smartwatch,hand,left,3000
34412,user04,smartwatch,hand,left,3000
34413,user04,smartwatch,hand,left,3000
34414,user04,smartwatch,hand,left,3000
34417,user04,smartwatch,hand,left,3000
34420,user04,smartwatch,hand,left,3000
34424,user04,smartwatch,hand,left,3000
34427,user04,smartwatch,hand,left,3000
34428,user04,smartwatch,hand,left,3000
34431,user04,smartwatch,hand,left,3000
34433,user04,smartwatch,hand,left,3000
34436,user04,smartwatch,hand,left,3000
34441,user04,smartwatch,hand,left,3000
34446,user04,smartwatch,hand,left,3000
34447,user04,smartwatch,hand,left,3000
34450,user04,smartwatch,hand,left,3000
34452,user04,smartwatch,hand,left,3000
34454,user04,smartwatch,hand,left,3000
34455,user04,smartwatch,hand,left,3000
34457,user04,smartwatch,hand,left,3000
34458,user04,smartwatch,hand,left,3000
34463,user04,smartwatch,hand,left,3500
34465,user04,smartwatch,hand,left,3500
34466,user04,smartwatch,hand,left,3500
34467,user04,smartwatch,hand,left,3500
34468,user04,smartwatch,hand,left,3500
34473,user04,smartwatch,hand,left,3500
34476,user04,smartwatch,hand,left,3500
34477,user04,smartwatch,hand,left,3500
34484,user04,smartwatch,hand,left,3500
34485,user04,smartwatch,hand,left,3500
34489,user04,smartwatch,hand,left,3500
34494,user04,smartwatch,hand,left,3500
34507,user04,smartwatch,hand,left,3500
34510,user04,smartwatch,hand,left,3500
34515,user04,smartwatch,hand,left,3500
34516,user04,smartwatch,hand,left,3500
34517,user04,smartwatch,hand,left,3500
34521,user04,smartwatch,hand,left,3500
34522,user04,smartwatch,hand,left,3500
34529,user04,smartwatch,hand,left,3500
34532,user04,smartwatch,hand,left,3500
34536,user04,smartwatch,hand,left,3500
34538,user04,smartwatch,hand,left,3500
34539,user04,smartwatch,hand,left,3500
34542,user04,smartwatch,hand,left,3500
34545,user04,smartwatch,hand,left,3500
34548,user04,smartwatch,hand,left,3500
34555,user04,smartwatch,hand,left,4000
34560,user04,smartwatch,hand,left,4000
34562,user04,smartwatch,hand,left,4000
34563,user04,smartwatch,hand,left,4000
34567,user04,smartwatch,hand,left,4000
34573,user04,smartwatch,hand,left,4000
34574,user04,smartwatch,hand,left,4000
34578,user04,smartwatch,hand,left,4000
34579,user04,smartwatch,hand,left,4000
34581,user04,smartwatch,hand,left,4000
34582,user04,smartwatch,hand,left,4000
34584,user04,smartwatch,hand,left,4000
34586,user04,smartwatch,hand,left,4000
34588,user04,smartwatch,hand,left,4000
34589,user04,smartwatch,hand,left,4000
34592,user04,smartwatch,hand,left,4000
34595,user04,smartwatch,hand,left,4000
34597,user04,smartwatch,hand,left,4000
34598,user04,smartwatch,hand,left,4000
34599,user04,smartwatch,hand,left,4000
34602,user04,smartwatch,hand,left,4000
34605,user04,smartwatch,hand,left,4000
34606,user04,smartwatch,hand,left,4000
34611,user04,smartwatch,hand,left,4000
34613,user04,smartwatch,hand,left,4000
34614,user04,smartwatch,hand,left,4000
34616,user04,smartwatch,hand,left,4000
34619,user04,smartwatch,hand,left,4000
34620,user04,smartwatch,hand,left,4000
34627,user04,smartwatch,hand,left,4000
34629,user04,smartwatch,hand,left,4000
34630,user04,smartwatch,hand,left,4000
34631,user04,smartwatch,hand,left,4000
34636,user04,smartwatch,hand,left,4000
34642,user04,smartwatch,hand,right,3000
34644,user04,smartwatch,hand,right,3000
34647,user04,smartwatch,hand,right,3000
34649,user04,smartwatch,hand,right,3000
34652,user04,smartwatch,hand,right,3000
34655,user04,smartwatch,hand,right,3000
34657,user04,smartwatch,hand,right,3000
34659,user04,smartwatch,hand,right,3000
34662,user04,smartwatch,hand,right,3000
34663,user04,smartwatch,hand,right,3000
34665,user04,smartwatch,hand,right,3000
34666,user04,smartwatch,hand,right,3000
34674,user04,smartwatch,hand,right,3000
34684,user04,smartwatch,hand,right,3000
34685,user04,smartwatch,hand,right,3000
34693,user04,smartwatch,hand,right,3000
34694,user04,smartwatch,hand,right,3000
34695,user04,smartwatch,hand,right,3000
34698,user04,smartwatch,hand,right,3000
34703,user04,smartwatch,hand,right,3000
34704,user04,smartwatch,hand,right,3000
34705,user04,smartwatch,hand,right,3000
34707,user04,smartwatch,hand,right,3000
34709,user04,smartwatch,hand,right,3000
34710,user04,smartwatch,hand,right,3000
34712,user04,smartwatch,hand,right,3000
34718,user04,smartwatch,hand,right,3000
34719,user04,smartwatch,hand,right,3000
34721,user04,smartwatch,hand,right,3000
34722,user04,smartwatch,hand,right,3000
34723,user04,smartwatch,hand,right,3000
34725,user04,smartwatch,hand,right,3000
34728,user04,smartwatch,hand,right,3000
34731,user04,smartwatch,hand,right,3000
34732,user04,smartwatch,hand,right,3000
34738,user04,smartwatch,hand,right,3500
34742,user04,smartwatch,hand,right,3500
34743,user04,smartwatch,hand,right,3500
34747,user04,smartwatch,hand,right,3500
34757,user04,smartwatch,hand,right,3500
34772,user04,smartwatch,hand,right,3500
34773,user04,smartwatch,hand,right,3500
34775,user04,smartwatch,hand,right,3500
34779,user04,smartwatch,hand,right,3500
34780,user04,smartwatch,hand,right,3500
34783,user04,smartwatch,hand,right,3500
34784,user04,smartwatch,hand,right,3500
34787,user04,smartwatch,hand,right,3500
34790,user04,smartwatch,hand,right,3500
34801,user04,smartwatch,hand,right,3500
34803,user04,smartwatch,hand,right,3500
34806,user04,smartwatch,hand,right,3500
34810,user04,smartwatch,hand,right,3500
34811,user04,smartwatch,hand,right,3500
34814,user04,smartwatch,hand,right,3500
34816,user04,smartwatch,hand,right,3500
34817,user04,smartwatch,hand,right,3500
34820,user04,smartwatch,hand,right,3500
34821,user04,smartwatch,hand,right,3500
34822,user04,smartwatch,hand,right,3500
34823,user04,smartwatch,hand,right,3500
34825,user04,smartwatch,hand,right,4000
34826,user04,smartwatch,hand,right,4000
34828,user04,smartwatch,hand,right,4000
34829,user04,smartwatch,hand,right,4000
34830,user04,smartwatch,hand,right,4000
34831,user04,smartwatch,hand,right,4000
34835,user04,smartwatch,hand,right,4000
34836,user04,smartwatch,hand,right,4000
34837,user04,smartwatch,hand,right,4000
34840,user04,smartwatch,hand,right,4000
34841,user04,smartwatch,hand,right,4000
34845,user04,smartwatch,hand,right,4000
34846,user04,smartwatch,hand,right,4000
34849,user04,smartwatch,hand,right,4000
34850,user04,smartwatch,hand,right,4000
34853,user04,smartwatch,hand,right,4000
34859,user04,smartwatch,hand,right,4000
34865,user04,smartwatch,hand,right,4000
34872,user04,smartwatch,hand,right,4000
34877,user04,smartwatch,hand,right,4000
34880,user04,smartwatch,hand,right,4000
34881,user04,smartwatch,hand,right,4000
34882,user04,smartwatch,hand,right,4000
34889,user04,smartwatch,hand,right,4000
34892,user04,smartwatch,hand,right,4000
34895,user04,smartwatch,hand,right,4000
34899,user04,smartwatch,hand,right,4000
34901,user04,smartwatch,hand,right,4000
34902,user04,smartwatch,hand,right,4000
34904,user04,smartwatch,hand,right,4000
34908,user04,smartwatch,hand,right,4000
34910,user04,smartwatch,hand,right,4000
34912,user04,smartwatch,hand,right,4000
34913,user04,smartwatch,hand,right,4000
34914,user04,smartwatch,hand,right,4000
34916,user04,vicon,foot,left,3000
34924,user04,vicon,foot,left,3000
